n,eta,sigma_y,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08
0.3,300.0,150.1969828168582,0.4887278079986572,1.3660857677459717,2.217177629470825,2.8459737300872803,3.233830213546753,3.454552412033081,3.5986340045928955,3.711919069290161
0.3,0.001,0.0,1.5040819644927979,5.279262542724609,9.913446426391602,14.678840637207031,20.712936401367188,26.065675735473633,26.14630699157715,26.14999008178711
0.3,175.26664904820262,130.1043555018804,0.6624772548675537,2.1955196857452393,3.797184705734253,5.04091739654541,5.711661338806152,5.898538589477539,5.939755439758301,5.970102310180664
0.3,0.001,0.0,1.5040805339813232,5.27925968170166,9.913466453552246,14.678878784179688,20.712902069091797,26.065683364868164,26.14618682861328,26.150028228759766
1.0,261.3435557586963,167.825374364577,0.2931382656097412,0.38777852058410645,0.5673654079437256,0.7228677272796631,0.8832037448883057,1.033783197402954,1.1822960376739502,1.3250958919525146
0.3,0.001,0.0,1.504080057144165,5.279268264770508,9.91345500946045,14.678812026977539,20.713041305541992,26.06569480895996,26.145938873291016,26.1499080657959
0.3,121.4511921528744,81.7277735905666,0.8147585391998291,2.813612222671509,4.927764892578125,6.669862747192383,7.652029991149902,7.926089286804199,7.953045845031738,7.965376853942871
1.0,82.3994993328338,187.19940414734305,0.43033814430236816,0.9344799518585205,1.3869097232818604,1.7931039333343506,2.150758981704712,2.4657633304595947,2.7413008213043213,2.987159490585327
1.0,40.7785562743318,400.0,0.45899128913879395,1.1286327838897705,1.7234466075897217,2.203023672103882,2.580955743789673,2.879934072494507,3.123534917831421,3.330286741256714
0.3,0.001,0.0,1.504080057144165,5.279258728027344,9.913464546203613,14.678829193115234,20.713539123535156,26.065797805786133,26.14705467224121,26.14990997314453
0.3,0.001,0.0,1.5040791034698486,5.27925968170166,9.913434982299805,14.678945541381836,20.713062286376953,26.06565284729004,26.146366119384766,26.149965286254883
0.3,0.001,0.0,1.5040810108184814,5.279267311096191,9.913451194763184,14.678815841674805,20.712949752807617,26.06568145751953,26.148954391479492,26.150196075439453
1.0,205.33558591882093,205.01179799547822,0.3100864887237549,0.4542992115020752,0.660024881362915,0.8478586673736572,1.0329058170318604,1.2082679271697998,1.3775303363800049,1.5393898487091064
0.3,247.04905431757348,249.91902733186168,0.4919435977935791,1.4062435626983643,2.3050296306610107,2.973576784133911,3.372816801071167,3.5726964473724365,3.6789743900299072,3.759493589401245
0.3,0.001,0.0,1.5040791034698486,5.279258728027344,9.913461685180664,14.678836822509766,20.713228225708008,26.065692901611328,26.145998001098633,26.14987564086914
0.3,0.001,0.0,1.5040795803070068,5.279266357421875,9.913439750671387,14.678913116455078,20.713104248046875,26.06568717956543,26.145885467529297,26.14981460571289
0.3,0.001,0.0,1.5040795803070068,5.279263496398926,9.913451194763184,14.678834915161133,20.713136672973633,26.06568145751953,26.14613914489746,26.149877548217773
1.0,119.65612243907438,285.31860357333187,0.3542630672454834,0.6375715732574463,0.9214675426483154,1.1897337436676025,1.4394128322601318,1.6718719005584717,1.8871543407440186,2.085907220840454
0.3,0.001,0.0,1.5040795803070068,5.279268264770508,9.913446426391602,14.678895950317383,20.71324348449707,26.065677642822266,26.146211624145508,26.15000343322754
0.3,155.51395408529632,268.760378776911,0.595473051071167,1.9274380207061768,3.314607858657837,4.395052909851074,4.997364044189453,5.151577949523926,5.169343948364258,5.187016487121582
0.3,83.62764080992967,400.0,0.6187841892242432,2.077932119369507,3.615443468093872,4.873041152954102,5.610385894775391,5.751709938049316,5.754617691040039,5.754966735839844
0.3,0.001,0.0,1.5040795803070068,5.279269218444824,9.913456916809082,14.67889404296875,20.71310043334961,26.065683364868164,26.146005630493164,26.14986801147461
0.3,0.001,0.0,1.5040805339813232,5.279268264770508,9.913455963134766,14.679359436035156,20.714738845825195,26.066312789916992,26.14589500427246,26.149301528930664
1.0,300.0,194.15905199111492,0.27913832664489746,0.3390204906463623,0.494765043258667,0.6246092319488525,0.7633211612701416,0.8914844989776611,1.0210788249969482,1.145996332168579
0.3,0.001,0.0,1.5040805339813232,5.279267311096191,9.913461685180664,14.67884635925293,20.71307945251465,26.065677642822266,26.146284103393555,26.149913787841797
0.3,261.2857201191544,111.914938072761,0.5514786243438721,1.6673619747161865,2.7949135303497314,3.631978750228882,4.104090690612793,4.307772636413574,4.406871795654297,4.485908508300781
0.3,0.001,0.0,1.5040805339813232,5.279264450073242,9.913437843322754,14.678749084472656,20.713035583496094,26.06570053100586,26.14615249633789,26.15006446838379
1.0,263.65528625237766,400.0,0.266491174697876,0.3037264347076416,0.4280660152435303,0.5341470241546631,0.6468331813812256,0.7491395473480225,0.8558690547943115,0.9573256969451904
0.3,0.001,0.0,1.5040805339813232,5.279265403747559,9.91346263885498,14.678932189941406,20.713136672973633,26.0656681060791,26.146013259887695,26.14977264404297
0.3,0.001,0.0,1.5040810108184814,5.279262542724609,9.913451194763184,14.678857803344727,20.713285446166992,26.06565284729004,26.146936416625977,26.149932861328125
0.7388107048154864,60.51982921810479,299.31900185009323,0.5366337299346924,1.5087864398956299,2.4313900470733643,3.112074613571167,3.5747950077056885,3.8697173595428467,4.06522274017334,4.213315010070801
0.3,229.65934508588845,0.0,0.6679651737213135,2.1817400455474854,3.7447869777679443,4.921448707580566,5.534146308898926,5.73558235168457,5.811478614807129,5.86728572845459
0.3,0.001,0.0,1.504080057144165,5.279264450073242,9.913467407226562,14.678903579711914,20.713226318359375,26.065689086914062,26.146244049072266,26.149967193603516
0.3,201.09269782512973,247.19824096477427,0.5464050769805908,1.6805322170257568,2.8386223316192627,3.7139174938201904,4.219881057739258,4.390298843383789,4.441305160522461,4.483512878417969
0.3,0.001,0.0,1.5040795803070068,5.279264450073242,9.91346549987793,14.678813934326172,20.713056564331055,26.065671920776367,26.146785736083984,26.1503849029541
1.0,241.66158986584492,287.63425146541266,0.28481459617614746,0.3664968013763428,0.5266406536102295,0.668036699295044,0.8128921985626221,0.9486958980560303,1.0833165645599365,1.212456464767456
1.0,206.58380516951323,89.09182349404247,0.32759785652160645,0.5061428546905518,0.7449653148651123,0.961144208908081,1.173830270767212,1.3748676776885986,1.5673582553863525,1.7509973049163818
0.3,0.001,0.0,1.5040805339813232,5.279269218444824,9.913471221923828,14.678895950317383,20.713375091552734,26.065698623657227,26.147008895874023,26.149967193603516
0.3,86.51446456535034,50.760237718280386,0.9500529766082764,3.2946274280548096,5.801236152648926,7.981217384338379,9.312503814697266,9.756512641906738,9.797021865844727,9.805420875549316
0.3,0.001,0.0,1.5040791034698486,5.279262542724609,9.91345500946045,14.678895950317383,20.712923049926758,26.06569480895996,26.145748138427734,26.149784088134766
0.3,0.001,0.0,1.5040791034698486,5.279265403747559,9.913470268249512,14.678909301757812,20.713109970092773,26.065658569335938,26.146148681640625,26.14989471435547
0.3,0.001,0.0,1.5040791034698486,5.279269218444824,9.913484573364258,14.678918838500977,20.713027954101562,26.065662384033203,26.146394729614258,26.14998435974121
1.0,115.24596906112923,109.32292262777995,0.40062451362609863,0.7915546894073486,1.1662957668304443,1.5138447284698486,1.8322689533233643,2.1223342418670654,2.3853561878204346,2.6244566440582275
0.3,0.001,0.0,1.5040805339813232,5.279269218444824,9.91344165802002,14.678863525390625,20.71316146850586,26.065677642822266,26.145963668823242,26.14984703063965
0.3,0.001,0.0,1.504080057144165,5.279267311096191,9.913453102111816,14.678812026977539,20.71298599243164,26.065658569335938,26.146087646484375,26.149917602539062
1.0,0.001,400.0,0.8068826198577881,2.8671042919158936,5.105528831481934,7.139923095703125,8.562030792236328,9.098877906799316,9.094998359680176,9.086299896240234
0.716119623459733,149.97387213326417,55.223447118204156,0.47054600715637207,1.1177089214324951,1.6873853206634521,2.1649482250213623,2.5613367557525635,2.89420485496521,3.184584379196167,3.4411709308624268
0.3,0.001,6.069385046045792,1.485656499862671,5.194395065307617,9.745691299438477,14.359334945678711,19.89057159423828,24.73253059387207,26.13690185546875,26.151193618774414
0.3,0.001,0.0,1.5040810108184814,5.279264450073242,9.913463592529297,14.678878784179688,20.7130126953125,26.06568717956543,26.14609718322754,26.14954376220703
0.3,200.65881075380884,400.0,0.462878942489624,1.2970764636993408,2.1003000736236572,2.6965110301971436,3.0495169162750244,3.2112128734588623,3.287168264389038,3.344376802444458
1.0,277.2476475444311,73.41919748098621,0.29981493949890137,0.4031522274017334,0.5964887142181396,0.7619192600250244,0.932884931564331,1.0938012599945068,1.251849889755249,1.4042751789093018
0.6391737879976269,79.90861227727169,0.0,0.7089979648590088,2.193776845932007,3.6170027256011963,4.601565361022949,5.139257431030273,5.4224348068237305,5.601846694946289,5.737879753112793
0.3,0.001,0.0,1.5040795803070068,5.279265403747559,9.91346263885498,14.678791046142578,20.713048934936523,26.0656795501709,26.146324157714844,26.149852752685547
0.3,0.001,0.0,1.5040805339813232,5.279268264770508,9.913455963134766,14.678922653198242,20.713197708129883,26.065683364868164,26.145761489868164,26.149810791015625
0.3,0.001,0.0,1.5040795803070068,5.279270172119141,9.913457870483398,14.678804397583008,20.71331787109375,26.065673828125,26.145925521850586,26.150014877319336
0.3,0.001,0.0,1.5040805339813232,5.279268264770508,9.913457870483398,14.678825378417969,20.713123321533203,26.06568717956543,26.146345138549805,26.15024757385254
0.3,0.001,0.0,1.5040805339813232,5.279268264770508,9.9134521484375,14.678953170776367,20.71295928955078,26.06571388244629,26.146329879760742,26.149951934814453
0.3,0.001,0.0,1.504080057144165,5.279260635375977,9.91347599029541,14.678756713867188,20.713123321533203,26.06570053100586,26.1468505859375,26.150474548339844
0.3,0.001,25.81270054776231,1.4265105724334717,4.973274230957031,9.299535751342773,13.69611930847168,18.690492630004883,23.02756118774414,26.082992553710938,26.135717391967773
1.0,170.11918581877066,290.2620596813446,0.3151733875274658,0.48230814933776855,0.6926681995391846,0.8902661800384521,1.080338716506958,1.2607395648956299,1.4331309795379639,1.5968596935272217
0.6033244535573895,14.681970745501657,361.8286519284635,0.7420914173126221,2.569030523300171,4.505602836608887,6.121274948120117,7.076327323913574,7.330011367797852,7.330421447753906,7.329894065856934
0.3,300.0,264.20860534190933,0.43520045280456543,1.1231343746185303,1.74845290184021,2.2104055881500244,2.5154612064361572,2.716796636581421,2.8612287044525146,2.9782488346099854
0.7309166395434356,50.33712743837258,148.5580306060457,0.6618812084197998,2.0338146686553955,3.3638265132904053,4.301015853881836,4.831516265869141,5.1114654541015625,5.280409812927246,5.403829574584961
0.3,0.001,0.0,1.5040805339813232,5.279263496398926,9.913472175598145,14.678945541381836,20.712976455688477,26.06569480895996,26.14641571044922,26.150020599365234
0.3,104.61166007652083,231.6960068432883,0.7134873867034912,2.449009656906128,4.287786483764648,5.789092063903809,6.646237373352051,6.863202095031738,6.871570587158203,6.876157760620117
0.6575157427318229,239.17552007155703,79.87598576847851,0.3890540599822998,0.7841136455535889,1.1372387409210205,1.4621307849884033,1.7559568881988525,2.0214927196502686,2.2602956295013428,2.4764654636383057
0.3,0.001,0.0,1.504080057144165,5.279268264770508,9.913444519042969,14.678730010986328,20.71299934387207,26.065664291381836,26.146432876586914,26.149980545043945
0.3,0.001,195.86874455606588,1.0754740238189697,3.7620131969451904,6.780499458312988,9.77072811126709,12.093503952026367,13.225929260253906,13.33559799194336,13.335454940795898
0.3,64.82865836429725,342.3808918595895,0.7010533809661865,2.427849531173706,4.26912784576416,5.815905570983887,6.7554121017456055,6.97614860534668,6.975627899169922,6.97452449798584
1.0,121.45309755943849,400.0,0.32898497581481934,0.5498888492584229,0.7795178890228271,0.9995372295379639,1.2049357891082764,1.3981482982635498,1.5790808200836182,1.7485253810882568
1.0,191.4230279984777,400.0,0.288496732711792,0.38814759254455566,0.5462009906768799,0.6939060688018799,0.8384883403778076,0.9757144451141357,1.1094377040863037,1.2373554706573486
0.3,0.001,0.0,1.5040810108184814,5.279268264770508,9.913456916809082,14.678714752197266,20.713027954101562,26.065683364868164,26.146474838256836,26.150146484375
0.3,0.001,0.0,1.5040791034698486,5.2792558670043945,9.91344928741455,14.678909301757812,20.713178634643555,26.065670013427734,26.14664649963379,26.150297164916992
0.3,268.16903310432764,346.59805342437386,0.4255192279815674,1.0917003154754639,1.6895148754119873,2.1269662380218506,2.4108994007110596,2.592971086502075,2.7218029499053955,2.8254597187042236
0.6576081996233509,300.0,80.09843462366564,0.34776759147644043,0.613539457321167,0.8739187717437744,1.1225979328155518,1.3542802333831787,1.571690320968628,1.7742359638214111,1.9629981517791748
0.3,0.001,0.0,1.5040795803070068,5.279266357421875,9.913471221923828,14.678922653198242,20.71316909790039,26.06566047668457,26.145917892456055,26.14985466003418
0.3,0.001,0.0,1.504080057144165,5.279258728027344,9.913469314575195,14.678781509399414,20.713008880615234,26.0656795501709,26.146095275878906,26.150033950805664
0.3,0.001,86.35701472453036,1.2767117023468018,4.442570686340332,8.182062149047852,12.00426959991455,15.541391372680664,19.427051544189453,22.111801147460938,23.26025390625
0.3,222.35974005937004,319.3215148450493,0.4817683696746826,1.3730461597442627,2.2456061840057373,2.8953664302825928,3.2808263301849365,3.466376543045044,3.5553386211395264,3.621790647506714
1.0,143.66225475357655,0.0,0.3937218189239502,0.7395584583282471,1.0937068462371826,1.4216163158416748,1.7275431156158447,2.0100491046905518,2.2700278759002686,2.509503126144409
1.0,0.001,92.25977831967127,1.2649099826812744,4.3969621658325195,8.091958045959473,11.895537376403809,15.323162078857422,18.927976608276367,21.47727394104004,22.554685592651367
0.3,0.001,0.0,1.5040805339813232,5.279267311096191,9.913443565368652,14.678899765014648,20.713327407836914,26.065673828125,26.146459579467773,26.149961471557617
0.3,0.001,142.4265127329728,1.1665918827056885,4.060664176940918,7.371223449707031,10.809821128845215,13.503744125366211,15.227388381958008,15.857795715332031,15.85816764831543
0.3,210.48370524789007,67.01221950824548,0.6503469944000244,2.123828649520874,3.6498539447784424,4.813592910766602,5.430519104003906,5.6258697509765625,5.68863582611084,5.736529350280762
0.6813142927355368,114.54798462108306,196.03138162251597,0.489424467086792,1.253814935684204,1.9458982944488525,2.485170602798462,2.8918864727020264,3.2132904529571533,3.4773385524749756,3.688828229904175
0.3,43.00560482321054,216.87890592296682,0.8862698078155518,3.1095964908599854,5.520936965942383,7.691623687744141,9.12771987915039,9.649185180664062,9.666901588439941,9.665414810180664
1.0,300.0,302.7134547468345,0.26814961433410645,0.30514073371887207,0.4380624294281006,0.5477588176727295,0.6667125225067139,0.7746284008026123,0.8872940540313721,0.9947068691253662
0.3,0.001,0.0,1.5040810108184814,5.279263496398926,9.91346263885498,14.678882598876953,20.713119506835938,26.0656795501709,26.146034240722656,26.14990234375
0.3,291.5872683764977,38.19200748840903,0.5579469203948975,1.6774470806121826,2.804401159286499,3.635343313217163,4.109699249267578,4.326997756958008,4.4467973709106445,4.541794776916504
0.7769566427015718,0.001,175.56581642360817,1.1089990139007568,3.8729259967803955,6.999351501464844,10.143671035766602,12.628353118896484,13.953401565551758,14.186273574829102,14.186790466308594
0.3,0.001,318.50998553237764,0.9015843868255615,3.1973421573638916,5.711197853088379,8.056058883666992,9.748494148254395,10.51598072052002,10.554523468017578,10.550004959106445
1.0,77.0896421046148,86.78809908148177,0.4735715389251709,1.0865132808685303,1.6292331218719482,2.103055715560913,2.5097954273223877,2.859752893447876,3.1698052883148193,3.44958758354187
0.3,0.001,0.0,1.5040791034698486,5.279267311096191,9.913464546203613,14.678897857666016,20.713346481323242,26.06568717956543,26.146562576293945,26.1500244140625
